fuente,lat,lon
Sentinel-5P,3.3991379737854004,-76.42082977294922
Sentinel-5P,3.3991379737854004,-76.4124984741211
Sentinel-5P,3.3991379737854004,-76.40416717529297
Sentinel-5P,3.390517234802246,-76.59583282470703
Sentinel-5P,3.390517234802246,-76.5875015258789
Sentinel-5P,3.390517234802246,-76.57917022705078
Sentinel-5P,3.390517234802246,-76.57083129882812
Sentinel-5P,3.390517234802246,-76.5625
Sentinel-5P,3.390517234802246,-76.55416870117188
Sentinel-5P,3.390517234802246,-76.54582977294922
Sentinel-5P,3.390517234802246,-76.5374984741211
Sentinel-5P,3.390517234802246,-76.52916717529297
Sentinel-5P,3.390517234802246,-76.52083587646484
Sentinel-5P,3.390517234802246,-76.51249694824219
Sentinel-5P,3.390517234802246,-76.50416564941406
Sentinel-5P,3.390517234802246,-76.49583435058594
Sentinel-5P,3.390517234802246,-76.48750305175781
Sentinel-5P,3.390517234802246,-76.47916412353516
Sentinel-5P,3.390517234802246,-76.47083282470703
Sentinel-5P,3.390517234802246,-76.4625015258789
Sentinel-5P,3.390517234802246,-76.45417022705078
Sentinel-5P,3.390517234802246,-76.44583129882812
Sentinel-5P,3.390517234802246,-76.4375
Sentinel-5P,3.390517234802246,-76.42916870117188
Sentinel-5P,3.390517234802246,-76.42082977294922
Sentinel-5P,3.390517234802246,-76.4124984741211
Sentinel-5P,3.390517234802246,-76.40416717529297
Sentinel-5P,3.381896495819092,-76.59583282470703
Sentinel-5P,3.381896495819092,-76.5875015258789
Sentinel-5P,3.381896495819092,-76.57917022705078
Sentinel-5P,3.381896495819092,-76.57083129882812
Sentinel-5P,3.381896495819092,-76.5625
Sentinel-5P,3.381896495819092,-76.55416870117188
Sentinel-5P,3.381896495819092,-76.54582977294922
Sentinel-5P,3.381896495819092,-76.5374984741211
Sentinel-5P,3.381896495819092,-76.52916717529297
Sentinel-5P,3.381896495819092,-76.52083587646484
Sentinel-5P,3.381896495819092,-76.51249694824219
Sentinel-5P,3.381896495819092,-76.50416564941406
Sentinel-5P,3.381896495819092,-76.49583435058594
Sentinel-5P,3.381896495819092,-76.48750305175781
Sentinel-5P,3.381896495819092,-76.47916412353516
Sentinel-5P,3.381896495819092,-76.47083282470703
Sentinel-5P,3.381896495819092,-76.4625015258789
Sentinel-5P,3.381896495819092,-76.45417022705078
Sentinel-5P,3.381896495819092,-76.44583129882812
Sentinel-5P,3.381896495819092,-76.4375
Sentinel-5P,3.381896495819092,-76.42916870117188
Sentinel-5P,3.381896495819092,-76.42082977294922
Sentinel-5P,3.381896495819092,-76.4124984741211
Sentinel-5P,3.381896495819092,-76.40416717529297
Sentinel-5P,3.3732757568359375,-76.59583282470703
Sentinel-5P,3.3732757568359375,-76.5875015258789
Sentinel-5P,3.3732757568359375,-76.57917022705078
Sentinel-5P,3.3732757568359375,-76.57083129882812
Sentinel-5P,3.3732757568359375,-76.5625
Sentinel-5P,3.3732757568359375,-76.55416870117188
Sentinel-5P,3.3732757568359375,-76.54582977294922
Sentinel-5P,3.3732757568359375,-76.5374984741211
Sentinel-5P,3.3732757568359375,-76.52916717529297
Sentinel-5P,3.3732757568359375,-76.52083587646484
Sentinel-5P,3.3732757568359375,-76.51249694824219
Sentinel-5P,3.3732757568359375,-76.50416564941406
Sentinel-5P,3.3732757568359375,-76.49583435058594
Sentinel-5P,3.3732757568359375,-76.48750305175781
Sentinel-5P,3.3732757568359375,-76.47916412353516
Sentinel-5P,3.3732757568359375,-76.47083282470703
Sentinel-5P,3.3732757568359375,-76.4625015258789
Sentinel-5P,3.3732757568359375,-76.45417022705078
Sentinel-5P,3.3732757568359375,-76.44583129882812
Sentinel-5P,3.3732757568359375,-76.4375
Sentinel-5P,3.3732757568359375,-76.42916870117188
Sentinel-5P,3.3732757568359375,-76.42082977294922
Sentinel-5P,3.3732757568359375,-76.4124984741211
Sentinel-5P,3.3732757568359375,-76.40416717529297
Sentinel-5P,3.3646552562713623,-76.59583282470703
Sentinel-5P,3.3646552562713623,-76.5875015258789
Sentinel-5P,3.3646552562713623,-76.57917022705078
