scope,pollutant,horizon_days,base_rmse,base_mae,base_r2,base_n,corrected_rmse,corrected_mae,corrected_r2,corrected_n,coverage_95_sigma_kriging
pollutant_horizon,O3,1,8.579906560136529,6.496784473407294,0.4397826905786746,481,8.51537792795325,6.411867517086064,0.44817768088351195,481,0.9397089397089398
pollutant_horizon,O3,3,7.517894970794615,5.922810461302142,0.5053420489641383,479,7.347814673898871,5.7644939920519525,0.5274705571896802,479,0.9394572025052192
pollutant_horizon,O3,7,7.924420681462485,6.262158425045416,0.4860606374721148,474,7.880504708639561,6.162137508594389,0.4917412058734967,474,0.9388185654008439
pollutant_horizon,SO2,1,3.8655543030482655,2.364179156397102,0.7928616999573314,403,3.9068802421063435,2.473701762230035,0.788409069478049,403,0.9454094292803971
pollutant_horizon,SO2,3,3.8459032074315087,2.4265985231541523,0.7899085540716947,403,3.789958578499042,2.5375368515523022,0.7959763103287296,403,0.9255583126550868
pollutant_horizon,SO2,7,3.877460224865211,2.4159048675965074,0.801108153918042,411,3.84678836356154,2.458007208632064,0.8042422957761017,411,0.9416058394160584
pollutant,O3,all,8.020489362979127,6.227505325065663,0.4758743071578676,1434,7.929959140735955,6.113078156893322,0.48763953117887715,1434,0.9393305439330544
pollutant,SO2,all,3.863089760413722,2.4023174243560557,0.7948198194786698,1217,3.848162766061879,2.4895399540690715,0.7964023901138769,1217,0.9375513557929335
all,SO2+O3,all,6.453517862478623,4.4714684804170055,0.8025079117946723,2651,6.388579830092633,4.449613052088678,0.8064624134690398,2651,0.938513768389287
